Date;Tmin;Tmax;Tmoy;mois;annee;;;;;;
08/10/2007;7.5;17.5;12.5;10;2007;;;;;;
09/10/2007;9.8;16;12.9;10;2007;;;;;;
10/10/2007;11.2;17.8;14.5;10;2007;;;;;;
11/10/2007;10.6;18.1;14.4;10;2007;;;;;;
12/10/2007;9.5;15.4;12.5;10;2007;;;;;;
13/10/2007;11.6;17.8;14.7;10;2007;;;;;;
14/10/2007;7.1;19.5;13.3;10;2007;;;;;;
15/10/2007;10.3;17.1;13.7;10;2007;;;;;;
16/10/2007;9.9;19.4;14.7;10;2007;;;;;;
17/10/2007;11.6;14.6;13.1;10;2007;;;;;;
18/10/2007;6.4;14.4;10.4;10;2007;;;;;;
19/10/2007;3.2;14.6;8.9;10;2007;;;;;;
20/10/2007;4.5;12.7;8.6;10;2007;;;;;;
21/10/2007;-0.1;13.5;6.7;10;2007;;;;;;
22/10/2007;1.3;11.8;6.6;10;2007;;;;;;
23/10/2007;-1;11.1;5.1;10;2007;;;;;;
24/10/2007;0.9;10.7;5.8;10;2007;;;;;;
25/10/2007;6.7;8.1;7.4;10;2007;;;;;;
26/10/2007;6.8;11.4;9.1;10;2007;;;;;;
27/10/2007;7.9;13.5;10.7;10;2007;;;;;;
28/10/2007;9;12.8;10.9;10;2007;;;;;;
29/10/2007;10.5;14.2;12.4;10;2007;;;;;;
30/10/2007;7.4;13;10.2;10;2007;;;;;;
31/10/2007;3.2;15.2;9.2;10;2007;;;;;;
01/11/2007;11.2;13.6;12.4;11;2007;;;;;;
02/11/2007;11.6;14.9;13.3;11;2007;;;;;;
03/11/2007;10.1;13.6;11.9;11;2007;;;;;;
04/11/2007;8.4;14.9;11.7;11;2007;;;;;;
05/11/2007;3;14;8.5;11;2007;;;;;;
06/11/2007;6.4;11.4;8.9;11;2007;;;;;;
07/11/2007;4.3;12.7;8.5;11;2007;;;;;;
08/11/2007;11.1;13.6;12.4;11;2007;;;;;;
09/11/2007;7.3;10.7;9;11;2007;;;;;;
10/11/2007;8.3;12.3;10.3;11;2007;;;;;;
11/11/2007;9.9;13.2;11.6;11;2007;;;;;;
12/11/2007;3.4;9.4;6.4;11;2007;;;;;;
13/11/2007;2.2;10.6;6.4;11;2007;;;;;;
14/11/2007;4.3;8.2;6.3;11;2007;;;;;;
15/11/2007;0.4;8;4.2;11;2007;;;;;;
16/11/2007;-1.1;7.7;3.3;11;2007;;;;;;
17/11/2007;-0.5;7.6;3.6;11;2007;;;;;;
18/11/2007;0.8;5.1;3;11;2007;;;;;;
19/11/2007;1.3;8.3;4.8;11;2007;;;;;;
20/11/2007;7.1;10.5;8.8;11;2007;;;;;;
21/11/2007;8.3;11.8;10.1;11;2007;;;;;;
22/11/2007;7.5;12.1;9.8;11;2007;;;;;;
23/11/2007;3.7;8.8;6.3;11;2007;;;;;;
24/11/2007;1.3;10.3;5.8;11;2007;;;;;;
25/11/2007;6.6;10.5;8.6;11;2007;;;;;;
26/11/2007;5.4;9.3;7.4;11;2007;;;;;;
27/11/2007;5.4;8.8;7.1;11;2007;;;;;;
28/11/2007;6.4;9;7.7;11;2007;;;;;;
29/11/2007;6.7;10.8;8.8;11;2007;;;;;;
30/11/2007;5.4;11.9;8.7;11;2007;;;;;;
01/12/2007;3.8;10.5;7.2;12;2007;;;;;;
02/12/2007;6.1;12.7;9.4;12;2007;;;;;;
03/12/2007;7.8;10.8;9.3;12;2007;;;;;;
04/12/2007;7.7;13.1;10.4;12;2007;;;;;;
05/12/2007;11.3;13.8;12.6;12;2007;;;;;;
06/12/2007;10;13.8;11.9;12;2007;;;;;;
07/12/2007;6.1;11.8;9;12;2007;;;;;;
08/12/2007;4.6;12.4;8.5;12;2007;;;;;;
09/12/2007;5.7;9.7;7.7;12;2007;;;;;;
10/12/2007;7.4;8.3;7.9;12;2007;;;;;;
11/12/2007;1.9;7.8;4.9;12;2007;;;;;;
12/12/2007;-1.3;8.8;3.8;12;2007;;;;;;
13/12/2007;-2.4;5.8;1.7;12;2007;;;;;;
14/12/2007;-0.7;1.9;0.6;12;2007;;;;;;
15/12/2007;-0.5;3.4;1.5;12;2007;;;;;;
16/12/2007;-4.4;2.6;-0.9;12;2007;;;;;;
17/12/2007;-3.8;1;-1.4;12;2007;;;;;;
18/12/2007;-4.4;2;-1.2;12;2007;;;;;;
19/12/2007;-5;1.4;-1.8;12;2007;;;;;;
20/12/2007;-6.4;4.5;-1;12;2007;;;;;;
21/12/2007;-1.9;3.3;0.7;12;2007;;;;;;
22/12/2007;0.5;6.9;3.7;12;2007;;;;;;
23/12/2007;-1.1;6.5;2.7;12;2007;;;;;;
24/12/2007;-0.2;7.2;3.5;12;2007;;;;;;
25/12/2007;2.8;5.1;4;12;2007;;;;;;
26/12/2007;1.9;7.1;4.5;12;2007;;;;;;
27/12/2007;2.2;9.8;6;12;2007;;;;;;
28/12/2007;4;9.8;6.9;12;2007;;;;;;
29/12/2007;5.4;9.1;7.3;12;2007;;;;;;
30/12/2007;3.5;9;6.3;12;2007;;;;;;
31/12/2007;4.9;8.1;6.5;12;2007;;;;;;
01/01/2008;3.7;7.6;5.7;1;2008;;;;;;
02/01/2008;-0.4;2.5;1.1;1;2008;;;;;;
03/01/2008;-1.7;4.2;1.3;1;2008;;;;;;
04/01/2008;2.2;9.6;5.9;1;2008;;;;;;
05/01/2008;5;8.1;6.6;1;2008;;;;;;
06/01/2008;3.3;10.5;6.9;1;2008;;;;;;
07/01/2008;6.7;10.2;8.5;1;2008;;;;;;
08/01/2008;5;10.2;7.6;1;2008;;;;;;
09/01/2008;6.4;8.9;7.7;1;2008;;;;;;
10/01/2008;5.9;11.8;8.9;1;2008;;;;;;
11/01/2008;8.5;11.1;9.8;1;2008;;;;;;
12/01/2008;5.2;8.5;6.9;1;2008;;;;;;
13/01/2008;6.6;9.7;8.2;1;2008;;;;;;
14/01/2008;5.9;10.3;8.1;1;2008;;;;;;
15/01/2008;7.5;10.8;9.2;1;2008;;;;;;
16/01/2008;4.6;9.4;7;1;2008;;;;;;
17/01/2008;4.3;11.9;8.1;1;2008;;;;;;
18/01/2008;4.9;13.3;9.1;1;2008;;;;;;
19/01/2008;11.8;13.1;12.5;1;2008;;;;;;
20/01/2008;10.6;13;11.8;1;2008;;;;;;
21/01/2008;9;11.2;10.1;1;2008;;;;;;
22/01/2008;4.2;9.3;6.8;1;2008;;;;;;
23/01/2008;3.8;11.7;7.8;1;2008;;;;;;
24/01/2008;6.1;10;8.1;1;2008;;;;;;
25/01/2008;1.6;9.1;5.4;1;2008;;;;;;
26/01/2008;4.7;8.6;6.7;1;2008;;;;;;
27/01/2008;3.7;9.5;6.6;1;2008;;;;;;
28/01/2008;2.1;7.2;4.7;1;2008;;;;;;
29/01/2008;0.1;5.9;3;1;2008;;;;;;
30/01/2008;3.8;7;5.4;1;2008;;;;;;
31/01/2008;2.3;8.7;5.5;1;2008;;;;;;
01/02/2008;5.1;7.7;6.4;2;2008;;;;;;
02/02/2008;1.2;7.1;4.2;2;2008;;;;;;
03/02/2008;1.2;8.6;4.9;2;2008;;;;;;
04/02/2008;5;9;7;2;2008;;;;;;
05/02/2008;5.3;14.4;9.9;2;2008;;;;;;
06/02/2008;6.3;10.3;8.3;2;2008;;;;;;
07/02/2008;1.5;12;6.8;2;2008;;;;;;
08/02/2008;3.7;14;8.9;2;2008;;;;;;
09/02/2008;4.3;14.6;9.5;2;2008;;;;;;
10/02/2008;-0.6;13.9;6.7;2;2008;;;;;;
11/02/2008;-1.6;14;6.2;2;2008;;;;;;
12/02/2008;-0.3;12.9;6.3;2;2008;;;;;;
13/02/2008;-0.9;10.8;5;2;2008;;;;;;
14/02/2008;-1;3.7;1.4;2;2008;;;;;;
15/02/2008;-0.8;5.1;2.2;2;2008;;;;;;
16/02/2008;-2.6;5.6;1.5;2;2008;;;;;;
17/02/2008;-5.5;8.2;1.4;2;2008;;;;;;
18/02/2008;-3.7;10.4;3.4;2;2008;;;;;;
19/02/2008;-2.5;19.1;8.3;2;2008;;;;;;
20/02/2008;0.3;12.8;6.6;2;2008;;;;;;
21/02/2008;5.1;10.6;7.9;2;2008;;;;;;
22/02/2008;8.3;10.8;9.6;2;2008;;;;;;
23/02/2008;8.9;11.1;10;2;2008;;;;;;
24/02/2008;7.3;16;11.7;2;2008;;;;;;
25/02/2008;2.2;13.1;7.7;2;2008;;;;;;
26/02/2008;8.1;11.6;9.9;2;2008;;;;;;
27/02/2008;5.5;10.4;8;2;2008;;;;;;
28/02/2008;4.9;12.2;8.6;2;2008;;;;;;
29/02/2008;6.5;11.5;9;2;2008;;;;;;
01/03/2008;8.8;11.7;10.3;3;2008;;;;;;
02/03/2008;8.9;11.8;10.4;3;2008;;;;;;
03/03/2008;3.2;8.7;6;3;2008;;;;;;
04/03/2008;2.1;7;4.6;3;2008;;;;;;
05/03/2008;1.8;6.5;4.2;3;2008;;;;;;
06/03/2008;2.5;9.7;6.1;3;2008;;;;;;
07/03/2008;6.1;8.7;7.4;3;2008;;;;;;
08/03/2008;2.8;11;6.9;3;2008;;;;;;
09/03/2008;6.8;9;7.9;3;2008;;;;;;
10/03/2008;3.9;10.7;7.3;3;2008;;;;;;
11/03/2008;5.5;13.5;9.5;3;2008;;;;;;
12/03/2008;7.3;9.4;8.4;3;2008;;;;;;
13/03/2008;6.8;11.4;9.1;3;2008;;;;;;
14/03/2008;8.2;11.3;9.8;3;2008;;;;;;
15/03/2008;7.5;15.4;11.5;3;2008;;;;;;
16/03/2008;8.2;10.6;9.4;3;2008;;;;;;
17/03/2008;6;9.9;8;3;2008;;;;;;
18/03/2008;2.2;7.8;5;3;2008;;;;;;
19/03/2008;4;4.6;4.3;3;2008;;;;;;
20/03/2008;1.3;9.7;5.5;3;2008;;;;;;
21/03/2008;2.9;8.7;5.8;3;2008;;;;;;
22/03/2008;2.4;6.5;4.5;3;2008;;;;;;
23/03/2008;0.3;5.5;2.9;3;2008;;;;;;
24/03/2008;1.7;6;3.9;3;2008;;;;;;
25/03/2008;2.7;6.5;4.6;3;2008;;;;;;
26/03/2008;4.2;10.4;7.3;3;2008;;;;;;
27/03/2008;5.2;9.1;7.2;3;2008;;;;;;
28/03/2008;3;10.7;6.9;3;2008;;;;;;
29/03/2008;5.3;13.2;9.3;3;2008;;;;;;
30/03/2008;8.1;11.5;9.8;3;2008;;;;;;
31/03/2008;4.9;12.4;8.7;3;2008;;;;;;
01/04/2008;4.5;13.5;9;4;2008;;;;;;
02/04/2008;8.2;10.7;9.5;4;2008;;;;;;
03/04/2008;8.8;13.1;11;4;2008;;;;;;
04/04/2008;5.4;16.1;10.8;4;2008;;;;;;
05/04/2008;7.2;9.7;8.5;4;2008;;;;;;
06/04/2008;0;4.3;2.2;4;2008;;;;;;
07/04/2008;-0.1;7.8;3.9;4;2008;;;;;;
08/04/2008;-1.3;10.7;4.7;4;2008;;;;;;
09/04/2008;-1.1;10.3;4.6;4;2008;;;;;;
10/04/2008;-0.5;11.5;5.5;4;2008;;;;;;
11/04/2008;1.1;12.8;7;4;2008;;;;;;
12/04/2008;5.7;13.2;9.5;4;2008;;;;;;
13/04/2008;4.2;14;9.1;4;2008;;;;;;
14/04/2008;5.3;11.6;8.5;4;2008;;;;;;
15/04/2008;2.4;10.7;6.6;4;2008;;;;;;
16/04/2008;-1.7;13;5.7;4;2008;;;;;;
17/04/2008;1.4;12;6.7;4;2008;;;;;;
18/04/2008;6;12.6;9.3;4;2008;;;;;;
19/04/2008;9.5;14.5;12;4;2008;;;;;;
20/04/2008;5.5;16.4;11;4;2008;;;;;;
21/04/2008;10.8;15.6;13.2;4;2008;;;;;;
22/04/2008;7.2;15.7;11.5;4;2008;;;;;;
23/04/2008;6;13.9;10;4;2008;;;;;;
24/04/2008;5.5;16.7;11.1;4;2008;;;;;;
25/04/2008;7.7;15.8;11.8;4;2008;;;;;;
26/04/2008;9.1;21.6;15.4;4;2008;;;;;;
27/04/2008;12.9;22.5;17.7;4;2008;;;;;;
28/04/2008;8.2;14.4;11.3;4;2008;;;;;;
29/04/2008;6;14.2;10.1;4;2008;;;;;;
30/04/2008;7.6;12;9.8;4;2008;;;;;;
01/05/2008;6.4;15;10.7;5;2008;;;;;;
02/05/2008;5.5;16;10.8;5;2008;;;;;;
03/05/2008;7.3;22;14.7;5;2008;;;;;;
04/05/2008;13.2;23.7;18.5;5;2008;;;;;;
05/05/2008;12.6;22.8;17.7;5;2008;;;;;;
06/05/2008;8.9;23.4;16.2;5;2008;;;;;;
07/05/2008;10;25.5;17.8;5;2008;;;;;;
08/05/2008;10.7;25.7;18.2;5;2008;;;;;;
09/05/2008;12.5;25.8;19.2;5;2008;;;;;;
10/05/2008;12.3;21.3;16.8;5;2008;;;;;;
11/05/2008;8.5;26.3;17.4;5;2008;;;;;;
12/05/2008;7.8;24.1;16;5;2008;;;;;;
13/05/2008;9.1;21;15.1;5;2008;;;;;;
14/05/2008;11.3;19.7;15.5;5;2008;;;;;;
15/05/2008;12.3;19.3;15.8;5;2008;;;;;;
16/05/2008;10.6;15.8;13.2;5;2008;;;;;;
17/05/2008;11.8;17.8;14.8;5;2008;;;;;;
18/05/2008;9.6;13.9;11.8;5;2008;;;;;;
19/05/2008;7.8;15.4;11.6;5;2008;;;;;;
20/05/2008;4.3;15.5;9.9;5;2008;;;;;;
21/05/2008;4.3;20.3;12.3;5;2008;;;;;;
22/05/2008;10.2;21.2;15.7;5;2008;;;;;;
23/05/2008;13.4;21.8;17.6;5;2008;;;;;;
24/05/2008;13.9;23;18.5;5;2008;;;;;;
25/05/2008;11.9;20.1;16;5;2008;;;;;;
26/05/2008;13.8;21.2;17.5;5;2008;;;;;;
27/05/2008;9.5;19;14.3;5;2008;;;;;;
28/05/2008;14.4;20.9;17.7;5;2008;;;;;;
29/05/2008;10.8;21.3;16.1;5;2008;;;;;;
30/05/2008;13.2;17.7;15.5;5;2008;;;;;;
31/05/2008;9.4;20.9;15.2;5;2008;;;;;;
01/06/2008;13.3;19.9;16.6;6;2008;;;;;;
02/06/2008;12;21.1;16.6;6;2008;;;;;;
03/06/2008;12.7;16.7;14.7;6;2008;;;;;;
04/06/2008;11.1;17.8;14.5;6;2008;;;;;;
05/06/2008;5.7;18.9;12.3;6;2008;;;;;;
06/06/2008;9.9;15;12.5;6;2008;;;;;;
07/06/2008;11.1;17.4;14.3;6;2008;;;;;;
08/06/2008;9.9;17.6;13.8;6;2008;;;;;;
09/06/2008;10.8;19.9;15.4;6;2008;;;;;;
10/06/2008;9.6;22.9;16.3;6;2008;;;;;;
11/06/2008;11.7;18;14.9;6;2008;;;;;;
12/06/2008;10.6;15.1;12.9;6;2008;;;;;;
13/06/2008;8.4;17.5;13;6;2008;;;;;;
14/06/2008;8.4;16.4;12.4;6;2008;;;;;;
15/06/2008;8;18.1;13.1;6;2008;;;;;;
16/06/2008;5.7;19.9;12.8;6;2008;;;;;;
17/06/2008;6.1;21.6;13.9;6;2008;;;;;;
18/06/2008;8.6;20.9;14.8;6;2008;;;;;;
19/06/2008;12.7;18.9;15.8;6;2008;;;;;;
20/06/2008;10.3;18;14.2;6;2008;;;;;;
21/06/2008;12.5;24.1;18.3;6;2008;;;;;;
22/06/2008;14.9;22;18.5;6;2008;;;;;;
23/06/2008;9.4;18.9;14.2;6;2008;;;;;;
24/06/2008;8.9;24.6;16.8;6;2008;;;;;;
25/06/2008;14.1;21;17.6;6;2008;;;;;;
26/06/2008;10.2;19.8;15;6;2008;;;;;;
27/06/2008;12.6;20.1;16.4;6;2008;;;;;;
28/06/2008;15.4;20.6;18;6;2008;;;;;;
29/06/2008;12.1;21.9;17;6;2008;;;;;;
30/06/2008;10.7;19.4;15.1;6;2008;;;;;;
01/07/2008;7.9;29.7;18.8;7;2008;;;;;;
02/07/2008;13.4;19.8;16.6;7;2008;;;;;;
03/07/2008;12.3;21.1;16.7;7;2008;;;;;;
04/07/2008;9.5;22;15.8;7;2008;;;;;;
05/07/2008;15.7;23.1;19.4;7;2008;;;;;;
06/07/2008;13.1;21.3;17.2;7;2008;;;;;;
07/07/2008;11.7;20.2;16;7;2008;;;;;;
08/07/2008;12.8;18;15.4;7;2008;;;;;;
09/07/2008;12;20.7;16.4;7;2008;;;;;;
10/07/2008;15.4;19;17.2;7;2008;;;;;;
11/07/2008;13.9;22.3;18.1;7;2008;;;;;;
12/07/2008;12.9;19;16;7;2008;;;;;;
13/07/2008;10.6;19.3;15;7;2008;;;;;;
14/07/2008;10.1;21.8;16;7;2008;;;;;;
15/07/2008;10.7;23.2;17;7;2008;;;;;;
16/07/2008;15.2;21.3;18.3;7;2008;;;;;;
17/07/2008;13.6;20;16.8;7;2008;;;;;;
18/07/2008;13;20.1;16.6;7;2008;;;;;;
19/07/2008;14.9;20.5;17.7;7;2008;;;;;;
20/07/2008;10;19.2;14.6;7;2008;;;;;;
21/07/2008;11.2;18.5;14.9;7;2008;;;;;;
22/07/2008;11.7;21.5;16.6;7;2008;;;;;;
23/07/2008;9;27.2;18.1;7;2008;;;;;;
24/07/2008;15.4;28.7;22.1;7;2008;;;;;;
25/07/2008;17.1;23.7;20.4;7;2008;;;;;;
26/07/2008;15.4;23.2;19.3;7;2008;;;;;;
27/07/2008;12.4;25.6;19;7;2008;;;;;;
28/07/2008;15.1;30.6;22.9;7;2008;;;;;;
29/07/2008;13.6;26.2;19.9;7;2008;;;;;;
30/07/2008;12.7;26.9;19.8;7;2008;;;;;;
31/07/2008;15.6;32.5;24.1;7;2008;;;;;;
01/08/2008;14.6;23.2;18.9;8;2008;;;;;;
02/08/2008;14.9;21.9;18.4;8;2008;;;;;;
03/08/2008;14.9;23.5;19.2;8;2008;;;;;;
04/08/2008;14.2;21.9;18.1;8;2008;;;;;;
05/08/2008;13.3;26.9;20.1;8;2008;;;;;;
06/08/2008;13.6;29.6;21.6;8;2008;;;;;;
07/08/2008;16.6;24.4;20.5;8;2008;;;;;;
08/08/2008;14.5;20.8;17.7;8;2008;;;;;;
09/08/2008;13;22.5;17.8;8;2008;;;;;;
10/08/2008;15.4;23.1;19.3;8;2008;;;;;;
11/08/2008;13.5;23.3;18.4;8;2008;;;;;;
12/08/2008;11.4;23;17.2;8;2008;;;;;;
13/08/2008;13.4;21.5;17.5;8;2008;;;;;;
14/08/2008;11.6;21.6;16.6;8;2008;;;;;;
15/08/2008;8.7;21;14.9;8;2008;;;;;;
16/08/2008;11.6;22.9;17.3;8;2008;;;;;;
17/08/2008;14.4;20.7;17.6;8;2008;;;;;;
18/08/2008;13.7;23.5;18.6;8;2008;;;;;;
19/08/2008;14.8;22.6;18.7;8;2008;;;;;;
20/08/2008;14.6;21.3;18;8;2008;;;;;;
21/08/2008;14.5;22;18.3;8;2008;;;;;;
22/08/2008;13.2;20.4;16.8;8;2008;;;;;;
23/08/2008;11.5;19.9;15.7;8;2008;;;;;;
24/08/2008;12.2;17.8;15;8;2008;;;;;;
25/08/2008;12.4;19.6;16;8;2008;;;;;;
26/08/2008;14.9;19.2;17.1;8;2008;;;;;;
27/08/2008;15.7;18.5;17.1;8;2008;;;;;;
28/08/2008;15.8;18.3;17.1;8;2008;;;;;;
29/08/2008;15.1;20.4;17.8;8;2008;;;;;;
30/08/2008;10.5;28.4;19.5;8;2008;;;;;;
31/08/2008;17;25.9;21.5;8;2008;;;;;;
01/09/2008;14;21.5;17.8;9;2008;;;;;;
02/09/2008;11.4;20;15.7;9;2008;;;;;;
03/09/2008;11.9;18.5;15.2;9;2008;;;;;;
04/09/2008;10.9;19;15;9;2008;;;;;;
05/09/2008;13.2;19.7;16.5;9;2008;;;;;;
06/09/2008;14.3;20.6;17.5;9;2008;;;;;;
07/09/2008;13.5;17;15.3;9;2008;;;;;;
08/09/2008;9.7;20.7;15.2;9;2008;;;;;;
09/09/2008;11;25.9;18.5;9;2008;;;;;;
10/09/2008;15.1;24.5;19.8;9;2008;;;;;;
11/09/2008;14.4;23.2;18.8;9;2008;;;;;;
12/09/2008;13.3;17.4;15.4;9;2008;;;;;;
13/09/2008;10.2;17.8;14;9;2008;;;;;;
14/09/2008;9.6;18.1;13.9;9;2008;;;;;;
15/09/2008;7.3;19.1;13.2;9;2008;;;;;;
16/09/2008;5.9;16.4;11.2;9;2008;;;;;;
17/09/2008;8.9;17.4;13.2;9;2008;;;;;;
18/09/2008;5.5;17.6;11.6;9;2008;;;;;;
19/09/2008;4.2;17.5;10.9;9;2008;;;;;;
20/09/2008;4.3;19.9;12.1;9;2008;;;;;;
21/09/2008;5;18.6;11.8;9;2008;;;;;;
22/09/2008;5.9;18.6;12.3;9;2008;;;;;;
23/09/2008;6.2;16.5;11.4;9;2008;;;;;;
24/09/2008;12.3;16.7;14.5;9;2008;;;;;;
25/09/2008;9.1;19.1;14.1;9;2008;;;;;;
26/09/2008;5.7;19.2;12.5;9;2008;;;;;;
27/09/2008;5.2;20;12.6;9;2008;;;;;;
28/09/2008;5.3;19.6;12.5;9;2008;;;;;;
29/09/2008;8.8;14.9;11.9;9;2008;;;;;;
30/09/2008;10.4;15.7;13.1;9;2008;;;;;;
01/10/2008;12.3;15.5;13.9;10;2008;;;;;;
02/10/2008;6.4;12.7;9.6;10;2008;;;;;;
03/10/2008;6.7;10.8;8.8;10;2008;;;;;;
04/10/2008;5.2;13.9;9.6;10;2008;;;;;;
05/10/2008;11.4;15.8;13.6;10;2008;;;;;;
06/10/2008;11.6;16.6;14.1;10;2008;;;;;;
07/10/2008;13.2;18.9;16.1;10;2008;;;;;;
08/10/2008;10.7;15.8;13.3;10;2008;;;;;;
09/10/2008;5.6;18.4;12;10;2008;;;;;;
10/10/2008;6.9;19.3;13.1;10;2008;;;;;;
11/10/2008;8.9;21.1;15;10;2008;;;;;;
12/10/2008;10.8;23.2;17;10;2008;;;;;;
13/10/2008;14.5;19.1;16.8;10;2008;;;;;;
14/10/2008;13.4;18;15.7;10;2008;;;;;;
15/10/2008;13.3;17;15.2;10;2008;;;;;;
16/10/2008;10.3;13.5;11.9;10;2008;;;;;;
17/10/2008;5;15;10;10;2008;;;;;;
18/10/2008;5.2;13.8;9.5;10;2008;;;;;;
19/10/2008;7.5;16.1;11.8;10;2008;;;;;;
20/10/2008;7.2;16.4;11.8;10;2008;;;;;;
21/10/2008;8.4;12.8;10.6;10;2008;;;;;;
22/10/2008;6.2;13.5;9.9;10;2008;;;;;;
23/10/2008;6.4;15.3;10.9;10;2008;;;;;;
24/10/2008;9.6;12.2;10.9;10;2008;;;;;;
25/10/2008;2.9;14.7;8.8;10;2008;;;;;;
26/10/2008;10.6;15.3;13;10;2008;;;;;;
27/10/2008;7.2;11.9;9.6;10;2008;;;;;;
28/10/2008;4.1;10.7;7.4;10;2008;;;;;;
29/10/2008;1.9;9.6;5.8;10;2008;;;;;;
30/10/2008;1.9;6.6;4.3;10;2008;;;;;;
31/10/2008;2.6;7.7;5.2;10;2008;;;;;;
01/11/2008;3;10;6.5;11;2008;;;;;;
02/11/2008;7.6;13.6;10.6;11;2008;;;;;;
03/11/2008;8.3;11.8;10.1;11;2008;;;;;;
04/11/2008;5.1;16.8;11;11;2008;;;;;;
05/11/2008;8.7;11.5;10.1;11;2008;;;;;;
06/11/2008;5.8;11;8.4;11;2008;;;;;;
07/11/2008;7.8;13.1;10.5;11;2008;;;;;;
08/11/2008;6.2;12.7;9.5;11;2008;;;;;;
09/11/2008;8.7;13.6;11.2;11;2008;;;;;;
10/11/2008;10.2;15.8;13;11;2008;;;;;;
11/11/2008;8.1;12.1;10.1;11;2008;;;;;;
12/11/2008;6.6;11.5;9.1;11;2008;;;;;;
13/11/2008;6.3;11.9;9.1;11;2008;;;;;;
14/11/2008;8.8;12.1;10.5;11;2008;;;;;;
15/11/2008;10.9;12.5;11.7;11;2008;;;;;;
16/11/2008;11;12;11.5;11;2008;;;;;;
17/11/2008;5.3;9.9;7.6;11;2008;;;;;;
18/11/2008;8.6;11.5;10.1;11;2008;;;;;;
19/11/2008;5.9;12.3;9.1;11;2008;;;;;;
20/11/2008;7.9;13.7;10.8;11;2008;;;;;;
21/11/2008;8.1;12.6;10.4;11;2008;;;;;;
22/11/2008;4.5;6.9;5.7;11;2008;;;;;;
23/11/2008;0.3;9.6;5;11;2008;;;;;;
24/11/2008;3.6;7.9;5.8;11;2008;;;;;;
25/11/2008;1.7;7.8;4.8;11;2008;;;;;;
26/11/2008;1.4;8;4.7;11;2008;;;;;;
27/11/2008;6.5;9;7.8;11;2008;;;;;;
28/11/2008;4.6;6.7;5.7;11;2008;;;;;;
29/11/2008;3;6.1;4.6;11;2008;;;;;;
30/11/2008;1.8;4.6;3.2;11;2008;;;;;;
01/12/2008;2.8;6.6;4.7;12;2008;;;;;;
02/12/2008;3.7;8;5.9;12;2008;;;;;;
03/12/2008;3;4.4;3.7;12;2008;;;;;;
04/12/2008;0.9;10.7;5.8;12;2008;;;;;;
05/12/2008;5;8.1;6.6;12;2008;;;;;;
06/12/2008;5.2;8.4;6.8;12;2008;;;;;;
07/12/2008;-0.2;9.3;4.6;12;2008;;;;;;
08/12/2008;-0.4;3.7;1.7;12;2008;;;;;;
09/12/2008;0.3;6.3;3.3;12;2008;;;;;;
10/12/2008;3.7;5.9;4.8;12;2008;;;;;;
11/12/2008;1.4;4.2;2.8;12;2008;;;;;;
12/12/2008;-1;2.4;0.7;12;2008;;;;;;
13/12/2008;0.8;5.2;3;12;2008;;;;;;
14/12/2008;1.9;6.3;4.1;12;2008;;;;;;
15/12/2008;0.6;7.3;4;12;2008;;;;;;
16/12/2008;1.6;5.9;3.8;12;2008;;;;;;
17/12/2008;3.2;8.2;5.7;12;2008;;;;;;
18/12/2008;2.2;10.6;6.4;12;2008;;;;;;
19/12/2008;6.5;10.7;8.6;12;2008;;;;;;
20/12/2008;7.1;11.9;9.5;12;2008;;;;;;
21/12/2008;9.1;10.2;9.7;12;2008;;;;;;
22/12/2008;9;9.9;9.5;12;2008;;;;;;
23/12/2008;3.8;11.3;7.6;12;2008;;;;;;
24/12/2008;2.5;8.1;5.3;12;2008;;;;;;
25/12/2008;4;7.5;5.8;12;2008;;;;;;
26/12/2008;-0.8;3.7;1.5;12;2008;;;;;;
27/12/2008;-2.9;2.4;-0.3;12;2008;;;;;;
28/12/2008;-4.7;0.4;-2.2;12;2008;;;;;;
29/12/2008;-6.5;2.2;-2.2;12;2008;;;;;;
30/12/2008;-5.5;4.7;-0.4;12;2008;;;;;;
31/12/2008;-5.4;5.1;-0.2;12;2008;;;;;;
01/01/2009;-2;0.7;-0.7;1;2009;;;;;;
02/01/2009;-5.6;2;-1.8;1;2009;;;;;;
03/01/2009;-3.6;2.2;-0.7;1;2009;;;;;;
04/01/2009;-7.2;1;-3.1;1;2009;;;;;;
05/01/2009;-0.2;2.3;1.1;1;2009;;;;;;
06/01/2009;-6.7;-1.5;-4.1;1;2009;;;;;;
07/01/2009;-9.2;3.4;-2.9;1;2009;;;;;;
08/01/2009;-2.7;3.9;0.6;1;2009;;;;;;
09/01/2009;-7.2;1.4;-2.9;1;2009;;;;;;
10/01/2009;-9.1;2.1;-3.5;1;2009;;;;;;
11/01/2009;-4.2;5.9;0.9;1;2009;;;;;;
12/01/2009;2.4;6.5;4.5;1;2009;;;;;;
13/01/2009;4.9;7.2;6.1;1;2009;;;;;;
14/01/2009;2.6;7.5;5.1;1;2009;;;;;;
15/01/2009;1.3;5;3.2;1;2009;;;;;;
16/01/2009;2.5;7.5;5;1;2009;;;;;;
17/01/2009;4.9;10.6;7.8;1;2009;;;;;;
18/01/2009;4.3;7.8;6.1;1;2009;;;;;;
19/01/2009;3.9;10.9;7.4;1;2009;;;;;;
20/01/2009;1.7;4;2.9;1;2009;;;;;;
21/01/2009;0;5.6;2.8;1;2009;;;;;;
22/01/2009;2.1;9.9;6;1;2009;;;;;;
