Date;Tmin;Tmax;Tmoy;;;;;;;;
01/01/2000;6.8;9.6;8.8;;;;;;;;
02/01/2000;8.4;10.7;9.4;;;;;;;;
03/01/2000;8.6;10.5;9.5;;;;;;;;
04/01/2000;8.5;10.9;9;;;;;;;;
05/01/2000;4.4;9;6.9;;;;;;;;
06/01/2000;6.8;9.4;7.9;;;;;;;;
07/01/2000;5.7;9.5;6.9;;;;;;;;
08/01/2000;5.9;9.6;7.6;;;;;;;;
09/01/2000;1.6;7;3.7;;;;;;;;
10/01/2000;-1.9;6.8;1.8;;;;;;;;
11/01/2000;-0.4;4.6;0.8;;;;;;;;
12/01/2000;-2.3;0.9;-0.7;;;;;;;;
13/01/2000;-0.3;2.9;1.3;;;;;;;;
14/01/2000;1.9;6.6;3.9;;;;;;;;
15/01/2000;0;6.6;2.8;;;;;;;;
16/01/2000;-1.4;5.7;2.9;;;;;;;;
17/01/2000;1.7;6.6;4.6;;;;;;;;
18/01/2000;4.5;7.1;6.3;;;;;;;;
19/01/2000;4.5;6.5;5.4;;;;;;;;
20/01/2000;-0.6;5.7;3.5;;;;;;;;
21/01/2000;4;7.4;5.7;;;;;;;;
22/01/2000;2.1;7.4;5.5;;;;;;;;
23/01/2000;3.7;5.4;4.5;;;;;;;;
24/01/2000;0.4;6.1;2.1;;;;;;;;
25/01/2000;-4.9;3.8;-1.8;;;;;;;;
26/01/2000;-5;3.6;-1.6;;;;;;;;
27/01/2000;-5.6;4.2;-1.3;;;;;;;;
28/01/2000;-2.9;8.5;3.1;;;;;;;;
29/01/2000;4.9;11;9.2;;;;;;;;
30/01/2000;9.7;11;10.3;;;;;;;;
31/01/2000;9;11.3;9.7;;;;;;;;
01/02/2000;7.4;9.6;8.1;;;;;;;;
02/02/2000;6.2;8.8;6.9;;;;;;;;
03/02/2000;3.1;8.8;6.6;;;;;;;;
04/02/2000;5.7;9.2;6.8;;;;;;;;
05/02/2000;3.3;13.1;7.9;;;;;;;;
06/02/2000;5.2;11;8.5;;;;;;;;
07/02/2000;6.3;10.9;8.4;;;;;;;;
08/02/2000;8.6;12.6;9.8;;;;;;;;
09/02/2000;4.9;9.7;7.8;;;;;;;;
10/02/2000;4.5;9.8;6.2;;;;;;;;
11/02/2000;-0.2;9;4.7;;;;;;;;
12/02/2000;2.7;9.5;6.2;;;;;;;;
13/02/2000;4.1;9.5;6.1;;;;;;;;
14/02/2000;-0.2;10.4;6.7;;;;;;;;
15/02/2000;6.2;9.8;7.8;;;;;;;;
16/02/2000;2.5;7.2;5.5;;;;;;;;
17/02/2000;4.1;9.8;5.3;;;;;;;;
18/02/2000;4;10.9;8.5;;;;;;;;
19/02/2000;5.5;8.3;6.7;;;;;;;;
20/02/2000;0.1;8.1;3.2;;;;;;;;
21/02/2000;0;6.6;3.8;;;;;;;;
22/02/2000;0.6;7.7;4.7;;;;;;;;
23/02/2000;5.3;10.2;7.9;;;;;;;;
24/02/2000;8.8;12.6;10.8;;;;;;;;
25/02/2000;4.5;8.4;6.1;;;;;;;;
26/02/2000;-0.9;11;5.5;;;;;;;;
27/02/2000;4.6;16.2;10;;;;;;;;
28/02/2000;5.9;10;8.6;;;;;;;;
29/02/2000;5.2;11.1;7.5;;;;;;;;
01/03/2000;5.2;8.4;6.5;;;;;;;;
02/03/2000;1.4;9.9;6.3;;;;;;;;
03/03/2000;6.9;10.8;8.7;;;;;;;;
04/03/2000;3.1;6.1;4.3;;;;;;;;
05/03/2000;1.4;8.7;4.6;;;;;;;;
06/03/2000;1;9.5;6;;;;;;;;
07/03/2000;6.6;12.4;9.3;;;;;;;;
08/03/2000;8.6;14.2;10.8;;;;;;;;
09/03/2000;9.1;12.8;9.7;;;;;;;;
10/03/2000;8.9;10.7;9.4;;;;;;;;
11/03/2000;7.2;11;8.5;;;;;;;;
12/03/2000;1.9;13.1;6.9;;;;;;;;
13/03/2000;2.4;13.1;8;;;;;;;;
14/03/2000;7.7;11.8;9.6;;;;;;;;
15/03/2000;4.7;8.8;6.2;;;;;;;;
16/03/2000;3.6;10.9;7.8;;;;;;;;
17/03/2000;7.1;10.5;8.5;;;;;;;;
18/03/2000;6.4;10.4;7.5;;;;;;;;
19/03/2000;5.6;8.6;6.6;;;;;;;;
20/03/2000;2.4;11.8;6;;;;;;;;
21/03/2000;-0.5;15.2;6.7;;;;;;;;
22/03/2000;0.6;18.3;10;;;;;;;;
23/03/2000;6.9;16.8;11.9;;;;;;;;
24/03/2000;8.3;14.3;10.3;;;;;;;;
25/03/2000;6.9;12.3;7.9;;;;;;;;
26/03/2000;4;9.2;5.8;;;;;;;;
27/03/2000;2.4;8.3;5.3;;;;;;;;
28/03/2000;3.8;9.4;5.6;;;;;;;;
29/03/2000;2.1;6.6;4.9;;;;;;;;
30/03/2000;5.6;7.7;6.6;;;;;;;;
31/03/2000;5.7;7.5;6.2;;;;;;;;
01/04/2000;2.1;9.5;6.5;;;;;;;;
02/04/2000;4.9;13.8;10.2;;;;;;;;
03/04/2000;9.3;17.6;12.2;;;;;;;;
04/04/2000;4.1;7.8;6;;;;;;;;
05/04/2000;3.5;8;5.3;;;;;;;;
06/04/2000;0.6;10.3;5.5;;;;;;;;
07/04/2000;0.5;13.9;7.1;;;;;;;;
08/04/2000;0.2;16.4;8.5;;;;;;;;
09/04/2000;4.9;15.3;10;;;;;;;;
10/04/2000;6.3;12.6;7.7;;;;;;;;
11/04/2000;-0.7;9.7;4.6;;;;;;;;
12/04/2000;2;9.6;4.8;;;;;;;;
13/04/2000;0.7;8;4.5;;;;;;;;
14/04/2000;2.7;11.7;6.8;;;;;;;;
15/04/2000;5.8;9.5;6.8;;;;;;;;
16/04/2000;1.6;11.5;7.7;;;;;;;;
17/04/2000;5.7;13.3;9.2;;;;;;;;
18/04/2000;6.2;16.1;10.7;;;;;;;;
19/04/2000;8.6;16.2;11.7;;;;;;;;
20/04/2000;11.9;19.1;13.7;;;;;;;;
21/04/2000;8.3;17.5;12.8;;;;;;;;
22/04/2000;10.8;17.8;12.5;;;;;;;;
23/04/2000;9;13.7;10;;;;;;;;
24/04/2000;6.4;15.7;11.8;;;;;;;;
25/04/2000;9.8;19.6;13.5;;;;;;;;
26/04/2000;9.8;15.6;11.3;;;;;;;;
27/04/2000;7.3;13.6;10.4;;;;;;;;
28/04/2000;8.9;13.9;10.3;;;;;;;;
29/04/2000;4.5;16.3;10.5;;;;;;;;
30/04/2000;7.2;16.6;12.2;;;;;;;;
01/05/2000;8.7;13.6;11;;;;;;;;
02/05/2000;9;10.7;9.6;;;;;;;;
03/05/2000;8.8;10.9;9.4;;;;;;;;
04/05/2000;9;11.7;10.2;;;;;;;;
05/05/2000;9.3;15.6;11.5;;;;;;;;
06/05/2000;9.6;25.4;17.1;;;;;;;;
07/05/2000;11.2;21.4;16.2;;;;;;;;
08/05/2000;11.1;22.9;16.2;;;;;;;;
09/05/2000;10.7;23.2;15.2;;;;;;;;
10/05/2000;11.1;21;15.3;;;;;;;;
11/05/2000;14.7;24.3;17.1;;;;;;;;
12/05/2000;11.4;20.6;15.2;;;;;;;;
13/05/2000;11.9;18.3;13.5;;;;;;;;
14/05/2000;10.9;20.7;15.3;;;;;;;;
15/05/2000;14.2;26.4;20.5;;;;;;;;
16/05/2000;13;23.3;16.2;;;;;;;;
17/05/2000;9.8;14.6;11.7;;;;;;;;
18/05/2000;9.4;14.1;11.3;;;;;;;;
19/05/2000;9;13.6;10.8;;;;;;;;
20/05/2000;7.9;15.4;11.7;;;;;;;;
21/05/2000;10;13.8;11.3;;;;;;;;
22/05/2000;9.8;16.8;13.2;;;;;;;;
23/05/2000;11.7;18.6;15;;;;;;;;
24/05/2000;11.7;15.6;13.9;;;;;;;;
25/05/2000;10.4;14.9;12;;;;;;;;
26/05/2000;8.3;17.4;13;;;;;;;;
27/05/2000;7.4;15.3;10.8;;;;;;;;
28/05/2000;9;13.9;10.9;;;;;;;;
29/05/2000;7.8;14.7;11.1;;;;;;;;
30/05/2000;7.6;12.2;10.6;;;;;;;;
31/05/2000;7.5;18.5;13.4;;;;;;;;
01/06/2000;12.6;21.6;15.2;;;;;;;;
02/06/2000;9.7;19.9;14.4;;;;;;;;
03/06/2000;12.1;16.8;14.2;;;;;;;;
04/06/2000;11.5;17.2;13.4;;;;;;;;
05/06/2000;9.5;14.2;11.8;;;;;;;;
06/06/2000;10.8;16.4;13.1;;;;;;;;
07/06/2000;9.4;17.8;13.7;;;;;;;;
08/06/2000;9.3;24.3;17.9;;;;;;;;
09/06/2000;14.8;22.4;16.8;;;;;;;;
10/06/2000;10.6;16.2;12.2;;;;;;;;
11/06/2000;7.5;16.9;12.5;;;;;;;;
12/06/2000;10;20.9;14.8;;;;;;;;
13/06/2000;12.6;16.7;14.3;;;;;;;;
14/06/2000;12.4;21.6;15.2;;;;;;;;
15/06/2000;12.7;16.9;14.4;;;;;;;;
16/06/2000;12.5;23.9;17.2;;;;;;;;
17/06/2000;13.8;26;20.2;;;;;;;;
18/06/2000;15;29.9;22.8;;;;;;;;
19/06/2000;18.5;31.4;21.1;;;;;;;;
20/06/2000;12.5;25.6;18.8;;;;;;;;
21/06/2000;15.3;20.6;17.5;;;;;;;;
22/06/2000;13;19.1;15.2;;;;;;;;
23/06/2000;12.5;16.9;14.4;;;;;;;;
24/06/2000;10.1;15.3;12.5;;;;;;;;
25/06/2000;8.3;17.9;13.2;;;;;;;;
26/06/2000;10.3;19.5;14.5;;;;;;;;
27/06/2000;8.7;21.7;15.6;;;;;;;;
28/06/2000;12.2;21.1;16.3;;;;;;;;
29/06/2000;11.3;23.1;17.5;;;;;;;;
30/06/2000;13.7;22.5;17.6;;;;;;;;
01/07/2000;14.4;23.4;18;;;;;;;;
02/07/2000;13;21.4;16.6;;;;;;;;
03/07/2000;10.4;24;17.2;;;;;;;;
04/07/2000;11.9;16.2;14.1;;;;;;;;
05/07/2000;13.6;20.3;16;;;;;;;;
06/07/2000;10.4;22.4;16.8;;;;;;;;
07/07/2000;13.6;15.3;14.1;;;;;;;;
08/07/2000;8.5;17.7;13.6;;;;;;;;
09/07/2000;12.5;16.7;14.2;;;;;;;;
10/07/2000;12.7;17.5;14.1;;;;;;;;
11/07/2000;11.7;15.4;12.6;;;;;;;;
12/07/2000;8.2;18.2;13.9;;;;;;;;
13/07/2000;13.1;16.1;14.5;;;;;;;;
14/07/2000;13.6;17.8;14.8;;;;;;;;
15/07/2000;12.7;17.2;13.9;;;;;;;;
16/07/2000;9.9;14.9;11.9;;;;;;;;
17/07/2000;7.7;19.6;13.7;;;;;;;;
18/07/2000;7.8;21;15.2;;;;;;;;
19/07/2000;10.5;22.5;16.3;;;;;;;;
20/07/2000;10.7;21.8;16.5;;;;;;;;
21/07/2000;9;22.2;16.9;;;;;;;;
22/07/2000;12.7;20.3;16.2;;;;;;;;
23/07/2000;13.3;25;18.4;;;;;;;;
24/07/2000;14.6;16.9;15.6;;;;;;;;
25/07/2000;13.9;18.6;15.2;;;;;;;;
26/07/2000;12;23.1;17.3;;;;;;;;
27/07/2000;14.2;19.8;16.2;;;;;;;;
28/07/2000;13.4;22.1;17.1;;;;;;;;
29/07/2000;14;21.5;17.1;;;;;;;;
30/07/2000;14.1;22.6;17.3;;;;;;;;
31/07/2000;11.6;25.2;18.5;;;;;;;;
01/08/2000;15.2;23.3;18.8;;;;;;;;
02/08/2000;12.6;22.7;17.2;;;;;;;;
03/08/2000;12.3;19.7;16;;;;;;;;
04/08/2000;14.5;19.7;16;;;;;;;;
05/08/2000;11.2;22;16.5;;;;;;;;
06/08/2000;11.5;22.7;17.5;;;;;;;;
07/08/2000;15.2;24.7;19.3;;;;;;;;
08/08/2000;16.3;23.7;18.2;;;;;;;;
09/08/2000;13.1;25.2;18.6;;;;;;;;
10/08/2000;15.1;22.7;17.7;;;;;;;;
11/08/2000;12.4;22.4;16.8;;;;;;;;
12/08/2000;10.2;27.3;19.3;;;;;;;;
13/08/2000;14.1;24.5;19;;;;;;;;
14/08/2000;17.5;25.4;20.3;;;;;;;;
15/08/2000;15.5;22.2;17.8;;;;;;;;
16/08/2000;15;22;18.2;;;;;;;;
17/08/2000;15.4;21.3;17.4;;;;;;;;
18/08/2000;11.6;22.7;16.7;;;;;;;;
19/08/2000;14.2;22.6;16.7;;;;;;;;
20/08/2000;11.7;21.4;15.1;;;;;;;;
21/08/2000;10.7;19.6;14.3;;;;;;;;
22/08/2000;10.3;23.3;16.8;;;;;;;;
23/08/2000;12.9;25.4;18.9;;;;;;;;
24/08/2000;11;29.9;20.8;;;;;;;;
25/08/2000;16.3;31;24.2;;;;;;;;
26/08/2000;18.1;23.8;19.2;;;;;;;;
27/08/2000;13.9;21.1;16.9;;;;;;;;
28/08/2000;12.5;20.5;15.8;;;;;;;;
29/08/2000;11.1;21.4;15.6;;;;;;;;
30/08/2000;11.4;22.3;16.7;;;;;;;;
31/08/2000;8;22.2;16.4;;;;;;;;
01/09/2000;13.5;20.5;16.2;;;;;;;;
02/09/2000;13.8;19.8;16.3;;;;;;;;
03/09/2000;13.2;17.5;14.7;;;;;;;;
04/09/2000;7.5;17.5;12.4;;;;;;;;
05/09/2000;8.2;21.2;15.6;;;;;;;;
06/09/2000;14.2;19.5;16.2;;;;;;;;
07/09/2000;10;19.8;15.4;;;;;;;;
08/09/2000;16.7;21.8;18.7;;;;;;;;
09/09/2000;17.1;25;19.1;;;;;;;;
10/09/2000;13.8;27;19.4;;;;;;;;
11/09/2000;15.4;28.8;21.8;;;;;;;;
12/09/2000;16.2;20.1;16.7;;;;;;;;
13/09/2000;12.8;14.6;14.5;;;;;;;;
14/09/2000;11.4;22.2;16.5;;;;;;;;
15/09/2000;13.4;23.9;16.9;;;;;;;;
16/09/2000;13.4;17.4;15.4;;;;;;;;
17/09/2000;13.8;17.6;15.3;;;;;;;;
18/09/2000;12;20.1;15.7;;;;;;;;
19/09/2000;14.5;16.6;14.9;;;;;;;;
20/09/2000;10.1;18.7;13.3;;;;;;;;
21/09/2000;8.2;19.1;14.2;;;;;;;;
22/09/2000;14.2;21.6;17.5;;;;;;;;
23/09/2000;13.9;23.8;18.5;;;;;;;;
24/09/2000;13.5;18.8;15.1;;;;;;;;
25/09/2000;10.6;19.1;15.5;;;;;;;;
26/09/2000;14.2;24.3;17.8;;;;;;;;
27/09/2000;12.1;19.1;15.3;;;;;;;;
28/09/2000;13.9;16.1;14.8;;;;;;;;
29/09/2000;13.4;19;15.3;;;;;;;;
30/09/2000;12.4;18.7;13.7;;;;;;;;
01/10/2000;7.9;19.5;13.8;;;;;;;;
02/10/2000;10.7;15.1;12.8;;;;;;;;
03/10/2000;10.6;17.3;13.9;;;;;;;;
04/10/2000;13.2;15.6;13.9;;;;;;;;
05/10/2000;10.5;14.9;12.2;;;;;;;;
06/10/2000;9.2;14.3;11.4;;;;;;;;
07/10/2000;8.5;13;10.5;;;;;;;;
08/10/2000;11.1;16;12.3;;;;;;;;
09/10/2000;8.1;13.3;10.3;;;;;;;;
10/10/2000;6.3;12.8;9.3;;;;;;;;
11/10/2000;8.5;13.7;10.7;;;;;;;;
12/10/2000;8.2;14.5;10.3;;;;;;;;
13/10/2000;7.7;15.4;10.4;;;;;;;;
14/10/2000;6.4;16.8;10;;;;;;;;
15/10/2000;7.1;15.2;11.6;;;;;;;;
16/10/2000;9.8;13.1;11.4;;;;;;;;
17/10/2000;8;14.9;10.8;;;;;;;;
18/10/2000;9.3;15;12.4;;;;;;;;
19/10/2000;9.7;15.9;12.2;;;;;;;;
20/10/2000;8.6;15.8;13.8;;;;;;;;
21/10/2000;13;15.5;14.1;;;;;;;;
22/10/2000;11.9;17.4;14.7;;;;;;;;
23/10/2000;12.6;18.1;14.5;;;;;;;;
24/10/2000;11.5;13.2;12;;;;;;;;
25/10/2000;11.1;14.3;12.6;;;;;;;;
26/10/2000;10.4;13.6;11.7;;;;;;;;
27/10/2000;10.3;16;13.1;;;;;;;;
28/10/2000;13.7;15.3;13.7;;;;;;;;
29/10/2000;6.9;14.6;10.8;;;;;;;;
30/10/2000;7.6;14.2;10.7;;;;;;;;
31/10/2000;8.4;13;9.8;;;;;;;;
01/11/2000;8;11.4;8.8;;;;;;;;
02/11/2000;6.8;10.7;9;;;;;;;;
03/11/2000;5.3;11.2;7.8;;;;;;;;
04/11/2000;5.8;11.7;7.5;;;;;;;;
05/11/2000;4.3;10;7.2;;;;;;;;
06/11/2000;7.8;11.5;8.9;;;;;;;;
07/11/2000;7;10.1;8.7;;;;;;;;
08/11/2000;7.6;10.6;8.4;;;;;;;;
09/11/2000;6.5;9.9;7.7;;;;;;;;
10/11/2000;4.7;10.2;7.1;;;;;;;;
11/11/2000;7;12.3;9.8;;;;;;;;
12/11/2000;8.6;9.5;9;;;;;;;;
13/11/2000;6.1;11.1;7.7;;;;;;;;
14/11/2000;2.9;8.6;5.5;;;;;;;;
15/11/2000;4.1;9.9;6.5;;;;;;;;
16/11/2000;6.2;9.5;7.3;;;;;;;;
17/11/2000;4.2;8.6;6.2;;;;;;;;
18/11/2000;5.5;11.5;8.4;;;;;;;;
19/11/2000;6.7;10.8;9;;;;;;;;
20/11/2000;3.4;8.6;5.9;;;;;;;;
21/11/2000;4.6;11;7.3;;;;;;;;
22/11/2000;7.3;10.9;8.5;;;;;;;;
23/11/2000;6.7;9.4;8.3;;;;;;;;
24/11/2000;5.4;9.4;7.3;;;;;;;;
25/11/2000;6.9;10.8;9.2;;;;;;;;
26/11/2000;7.1;9.6;8;;;;;;;;
27/11/2000;5;14.5;8.3;;;;;;;;
28/11/2000;9.5;15.5;14;;;;;;;;
29/11/2000;10.9;13.8;12.6;;;;;;;;
30/11/2000;7;13.1;9.8;;;;;;;;
01/12/2000;10.8;13.5;12.1;;;;;;;;
02/12/2000;9;12.4;10;;;;;;;;
03/12/2000;7.6;10.9;8.8;;;;;;;;
04/12/2000;6.9;12.4;9.9;;;;;;;;
05/12/2000;10.1;12.9;11.5;;;;;;;;
06/12/2000;9.6;11.7;10.7;;;;;;;;
07/12/2000;7.9;16.5;11.1;;;;;;;;
08/12/2000;10.1;13.1;11.8;;;;;;;;
09/12/2000;7.6;11.7;9.1;;;;;;;;
10/12/2000;7.8;13.7;11.2;;;;;;;;
11/12/2000;10.1;14.2;12.5;;;;;;;;
12/12/2000;12.3;14.5;13.3;;;;;;;;
13/12/2000;9.5;12.4;10.8;;;;;;;;
14/12/2000;5.6;9.1;7.4;;;;;;;;
15/12/2000;4.3;8.1;5.9;;;;;;;;
16/12/2000;3.3;5.8;4.6;;;;;;;;
17/12/2000;1.9;7.1;4.4;;;;;;;;
18/12/2000;4.2;9.8;7.8;;;;;;;;
19/12/2000;4.8;10.1;8.4;;;;;;;;
20/12/2000;6.9;8.9;7.6;;;;;;;;
21/12/2000;4;8.4;5.5;;;;;;;;
22/12/2000;0.7;4.9;2.4;;;;;;;;
23/12/2000;1.4;10.7;5.4;;;;;;;;
24/12/2000;4.8;8.2;5.9;;;;;;;;
25/12/2000;1.3;3.7;2.3;;;;;;;;
26/12/2000;-0.1;0.7;0.2;;;;;;;;
27/12/2000;0;3.8;1.6;;;;;;;;
28/12/2000;1;6.2;2.8;;;;;;;;
29/12/2000;0.2;2.8;1.1;;;;;;;;
30/12/2000;-0.4;3.9;2.2;;;;;;;;
31/12/2000;-1.9;6.3;0.9;;;;;;;;
01/01/2001;1.6;9.2;7.4;;;;;;;;
02/01/2001;8.2;11.8;9.7;;;;;;;;
03/01/2001;4.9;10.2;7.3;;;;;;;;
04/01/2001;7.8;10.3;8.7;;;;;;;;
05/01/2001;7.6;10.9;8.8;;;;;;;;
06/01/2001;5.7;9.1;6.8;;;;;;;;
07/01/2001;3.8;7.8;5.2;;;;;;;;
08/01/2001;2.3;6.6;4.6;;;;;;;;
09/01/2001;1.7;5;3;;;;;;;;
10/01/2001;2.2;8.9;5.8;;;;;;;;
11/01/2001;5.2;6;5.6;;;;;;;;
12/01/2001;1.6;4.8;2.9;;;;;;;;
13/01/2001;-0.5;4.6;1.6;;;;;;;;
14/01/2001;-1.3;6;1.1;;;;;;;;
15/01/2001;-4.1;1.4;-0.8;;;;;;;;
16/01/2001;-0.7;4.6;1.5;;;;;;;;
17/01/2001;0.6;5.3;2.3;;;;;;;;
18/01/2001;0.6;5.2;1.6;;;;;;;;
19/01/2001;-2.4;4.1;0.2;;;;;;;;
20/01/2001;-0.7;4.5;1.3;;;;;;;;
21/01/2001;-1.2;10.7;4.8;;;;;;;;
22/01/2001;7.4;9.9;8.8;;;;;;;;
23/01/2001;5.1;13.6;9;;;;;;;;
24/01/2001;6.9;9.6;8.9;;;;;;;;
25/01/2001;4.7;10;7;;;;;;;;
26/01/2001;3.5;8.5;5.6;;;;;;;;
27/01/2001;4.4;8.2;5.7;;;;;;;;
28/01/2001;2.2;8.1;4.5;;;;;;;;
29/01/2001;0.8;6.2;3.4;;;;;;;;
30/01/2001;0.5;4.2;2.3;;;;;;;;
31/01/2001;2.1;4.3;2.8;;;;;;;;
01/02/2001;-3.2;6.1;0.3;;;;;;;;
02/02/2001;-1.3;7.5;4;;;;;;;;
03/02/2001;6;10.7;7.8;;;;;;;;
04/02/2001;6.5;12.5;10.3;;;;;;;;
05/02/2001;8.7;12;10.4;;;;;;;;
06/02/2001;10.4;13.2;11.7;;;;;;;;
07/02/2001;8.2;12;9.9;;;;;;;;
08/02/2001;5.6;9.2;7.2;;;;;;;;
09/02/2001;3.8;8.5;4.8;;;;;;;;
10/02/2001;0.5;11.1;5.4;;;;;;;;
11/02/2001;6.8;14;11.7;;;;;;;;
12/02/2001;8.2;13.3;10.3;;;;;;;;
13/02/2001;5.9;9.4;6.8;;;;;;;;
14/02/2001;0.4;10;4.7;;;;;;;;
15/02/2001;-1.4;11;3.3;;;;;;;;
16/02/2001;1.7;7.2;5.4;;;;;;;;
17/02/2001;5;6.8;5.7;;;;;;;;
18/02/2001;1.8;6.2;3;;;;;;;;
19/02/2001;-0.9;7.1;4.4;;;;;;;;
20/02/2001;3.5;8.1;5.4;;;;;;;;
21/02/2001;2.5;8.9;7;;;;;;;;
22/02/2001;6.6;9.5;8.4;;;;;;;;
23/02/2001;4.5;6.7;6;;;;;;;;
24/02/2001;0.8;4.5;1.9;;;;;;;;
25/02/2001;-2.7;3.4;0.2;;;;;;;;
26/02/2001;0.3;7.8;3.4;;;;;;;;
27/02/2001;0.7;3.9;2.2;;;;;;;;
28/02/2001;-1.2;5;1.8;;;;;;;;
01/03/2001;0.2;4.3;1.8;;;;;;;;
02/03/2001;-2.2;4.4;0.9;;;;;;;;
03/03/2001;-0.2;4.3;1.3;;;;;;;;
04/03/2001;0.2;5;2.5;;;;;;;;
05/03/2001;-0.6;6.4;2.9;;;;;;;;
06/03/2001;1.8;13.4;7.9;;;;;;;;
07/03/2001;9.7;15.6;12.4;;;;;;;;
08/03/2001;8.4;12.6;9.5;;;;;;;;
09/03/2001;7.8;12.3;10.2;;;;;;;;
10/03/2001;9.3;13.7;11.6;;;;;;;;
11/03/2001;10.7;15.5;12.3;;;;;;;;
12/03/2001;6.4;12;8.1;;;;;;;;
13/03/2001;5.2;9.8;7.5;;;;;;;;
14/03/2001;6.1;10.3;7.9;;;;;;;;
15/03/2001;7.6;11.2;10.2;;;;;;;;
16/03/2001;7.6;14.6;11.2;;;;;;;;
17/03/2001;7.4;13.6;9.1;;;;;;;;
18/03/2001;4.6;7.7;6.1;;;;;;;;
19/03/2001;2.6;7.1;4.5;;;;;;;;
20/03/2001;2.6;12;3.3;;;;;;;;
21/03/2001;3.2;13.9;10.7;;;;;;;;
22/03/2001;7.9;12.9;10.1;;;;;;;;
23/03/2001;9.6;16;12;;;;;;;;
24/03/2001;4.5;10.7;8.3;;;;;;;;
25/03/2001;5;5.6;5.5;;;;;;;;
26/03/2001;4.3;6.5;5.4;;;;;;;;
27/03/2001;4.7;12.5;7.9;;;;;;;;
28/03/2001;7.1;11.6;8.5;;;;;;;;
29/03/2001;5.5;10.4;7.6;;;;;;;;
30/03/2001;6;11.2;8;;;;;;;;
31/03/2001;4.6;16.3;11.7;;;;;;;;
01/04/2001;7.7;17.6;12.9;;;;;;;;
02/04/2001;11.3;21.9;15.1;;;;;;;;
03/04/2001;8.7;15.2;11.7;;;;;;;;
04/04/2001;7.8;10.8;8.8;;;;;;;;
05/04/2001;4.2;11.5;8.3;;;;;;;;
06/04/2001;10.1;14.1;11.1;;;;;;;;
07/04/2001;5.3;12.4;8.4;;;;;;;;
08/04/2001;6.9;11.2;8.2;;;;;;;;
09/04/2001;6.9;11.9;10.6;;;;;;;;
10/04/2001;8.7;11.7;9.5;;;;;;;;
11/04/2001;7.4;10.9;8;;;;;;;;
12/04/2001;1.7;11.4;7.5;;;;;;;;
13/04/2001;5.4;9.6;6.5;;;;;;;;
14/04/2001;-0.5;9.5;5.2;;;;;;;;
15/04/2001;6.5;12.1;9.4;;;;;;;;
16/04/2001;6.1;10.2;7.5;;;;;;;;
17/04/2001;3.7;10.1;7;;;;;;;;
18/04/2001;5.7;8.2;6.2;;;;;;;;
19/04/2001;1.7;8.4;5.1;;;;;;;;
20/04/2001;2.4;8.3;5.4;;;;;;;;
21/04/2001;2.4;10;5.7;;;;;;;;
22/04/2001;1.9;12.1;7.3;;;;;;;;
23/04/2001;4.6;13;8.3;;;;;;;;
24/04/2001;4.6;14.6;9.5;;;;;;;;
25/04/2001;7.9;14.3;10.2;;;;;;;;
26/04/2001;7.3;14.8;10.3;;;;;;;;
27/04/2001;8.5;14.3;10.4;;;;;;;;
28/04/2001;8.7;14.5;10.9;;;;;;;;
29/04/2001;7.2;14.9;9.6;;;;;;;;
30/04/2001;7.4;12;9.1;;;;;;;;
01/05/2001;8.2;16.2;11;;;;;;;;
02/05/2001;9.2;13.3;10.4;;;;;;;;
03/05/2001;8.6;9.8;8.8;;;;;;;;
04/05/2001;7.1;9.2;7.8;;;;;;;;
05/05/2001;6.2;11.4;8.5;;;;;;;;
06/05/2001;6.7;12.2;8.8;;;;;;;;
07/05/2001;7.2;15.5;9.9;;;;;;;;
08/05/2001;5.9;15;10.3;;;;;;;;
09/05/2001;7.7;15.5;11.4;;;;;;;;
10/05/2001;6.7;23.3;16;;;;;;;;
11/05/2001;13.6;24.9;18.5;;;;;;;;
12/05/2001;8.8;23.8;16.2;;;;;;;;
13/05/2001;10.5;26.6;15.1;;;;;;;;
14/05/2001;9;15.6;11.5;;;;;;;;
15/05/2001;8;19.5;13.3;;;;;;;;
16/05/2001;11;17;13.4;;;;;;;;
17/05/2001;8.4;13.9;10.9;;;;;;;;
18/05/2001;8.6;13.7;10.9;;;;;;;;
19/05/2001;7.1;16.7;11.6;;;;;;;;
20/05/2001;6.1;18.5;12.9;;;;;;;;
21/05/2001;8.1;17.1;13.1;;;;;;;;
22/05/2001;7.6;20;13.8;;;;;;;;
23/05/2001;7.7;20;14.6;;;;;;;;
24/05/2001;8.8;22.4;15;;;;;;;;
25/05/2001;8.5;19.3;14.2;;;;;;;;
26/05/2001;13.1;18.3;14.7;;;;;;;;
27/05/2001;10.6;19.6;15.4;;;;;;;;
28/05/2001;10.9;23.5;17.6;;;;;;;;
29/05/2001;12.1;19.4;14.9;;;;;;;;
30/05/2001;8.3;21.3;14.9;;;;;;;;
31/05/2001;10.7;18.1;13.5;;;;;;;;
01/06/2001;9;16.1;13.3;;;;;;;;
02/06/2001;10.7;15.7;12.4;;;;;;;;
03/06/2001;7.3;13.6;10.1;;;;;;;;
04/06/2001;5.8;17.3;12;;;;;;;;
05/06/2001;5.9;22.4;15.4;;;;;;;;
06/06/2001;12;18.2;14.5;;;;;;;;
07/06/2001;11.4;14.6;12.2;;;;;;;;
08/06/2001;9;15.8;11.5;;;;;;;;
09/06/2001;4.4;16.8;11.3;;;;;;;;
